0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
42,13,4,99,6,0,0,82,0,73,3,53,100,0,60,9,0,90,29,97,90,73,0,0,30,23,0,43,0,0,0,42,2,0,8,0,55,16,11,56,48,0,97,52,0,0,44,0,75,0,0,97,0,0,0,70,48,0,0,19,82,82,0,0,0,23,0,0,0,51,14,0,3,23,94,0,79,0,73,32,0,0,79,0,0,54,0,77,0,96,100,30,44,92,0,11,0,0,71,0,0,85,19,13,0,0,42,0,96,0,18,82,0,0,0,0,72,56,22,94,29,0,0,34,5,0,0,0,0,0,0,80,97,0,31,57,0,0,0,0,8,94,0,0,84,0,8,99,7,0,27,25,0,0,0,33,97,0,36,0,0,0,0,0,0,5,98,0,0,92,68,0,0,33,9,58,54,47,73,0,68,54,28,0,0,41,69,81,84,0,7,49,51,0,11,1,44,0,96,14,31,0,36,0,56,49,26,0,13,12,54,0,88,61,86,0,0,23,0,0,0,0,9,83,28,76,52,0,82,45,0,24,92,0,26,12,40,0,75,38,57,0,0,0,66,74,87,0,53,38,47,77,0,0,0,89,43,0,93,0,92,59,82,17,0,0,43,51,0,93,0,0,0,92,16,85,0,25,0,35,100,93,0,0,0,18,0,0,51,48,0,91,74,57,25,11,0,0,61,0,0,60,19,0,0,0,83,13,68,15,38,0,37,0,95,56,28,0,0,25,62,46,77,67,14,0,56,8,0,0,93,52,88,91,98,0,58,6,0,7,31,0,0,81,0,0,0,74,0,32,0,82,0,63,15,67,55,93,0,10,0,26,0,42,0,46,58,83,84,42,0,0,0,80,81,0,55,47,84,0,39,61,0,34,0,26,0,85,0,63,79,35,0,69,80,10,0,0,0,0,91,0,40,13,51,0,0,37,50,62,59,0,8,0,0,31,14,87,77,0,0,0,0,11,35,68,0,0,91,0,80,0,0,100,0,0,0,67,0,0,81,0,23,0,8,94,0,39,2,61,40,89,14,89,0,0,0,25,2,82,0,0,85,58,48,0,0,0,0,59,5,45,7,69,0,0,0,0,0,0,58,0,0,0,0,0,0,60,0,16,0,0,42,6,27,17,15,53,28,0
49,32,78,82,77,45,0,76,58,0,72,80,80,0,54,34,0,49,46,42,16,97,0,0,26,20,0,21,83,9,16,10,86,0,6,0,85,80,62,22,96,89,55,50,0,35,15,0,72,0,0,85,71,16,66,81,39,0,91,57,46,61,0,0,48,68,0,24,0,20,90,0,17,75,2,46,94,0,27,48,0,0,64,48,0,85,3,54,54,61,16,0,74,99,0,91,0,55,12,0,0,65,74,25,0,99,69,0,47,49,30,10,0,65,0,0,31,76,76,8,4,85,48,26,40,68,0,0,0,0,0,94,46,0,96,97,12,0,97,90,94,5,96,52,87,0,38,8,65,0,13,19,0,0,66,92,23,70,20,0,0,80,0,0,20,13,92,73,72,7,74,0,42,22,66,21,0,1,74,75,34,98,41,30,0,60,7,87,49,57,62,31,54,6,35,14,59,0,51,7,17,66,69,94,86,90,21,0,45,27,69,34,35,99,95,73,0,92,0,33,0,80,70,17,77,83,66,66,17,19,0,68,99,40,80,47,85,36,12,51,0,72,0,48,9,25,7,92,21,51,59,89,0,10,0,94,61,31,0,0,99,59,68,70,0,47,63,99,32,71,0,0,91,32,57,65,0,38,0,19,48,90,71,0,91,58,0,4,2,90,44,31,4,96,34,97,51,38,35,0,0,89,74,0,0,83,0,32,11,45,57,0,53,40,27,44,34,54,0,26,76,64,48,48,45,0,50,28,0,0,76,0,84,37,47,35,37,95,0,35,25,0,0,53,36,98,100,58,3,3,75,97,93,66,33,47,23,88,0,34,0,47,0,88,0,62,96,22,38,79,44,57,0,89,5,0,88,76,7,44,86,15,37,71,0,75,47,61,0,69,21,0,40,17,17,46,47,67,18,69,31,0,22,31,43,62,37,77,34,78,64,81,24,0,23,26,56,91,7,0,89,33,3,72,52,0,0,0,46,0,51,15,0,20,69,71,0,1,0,54,40,0,3,35,86,82,1,65,94,75,43,70,38,10,0,69,2,55,35,75,67,73,44,84,46,36,0,0,66,98,88,43,50,0,0,0,0,37,0,92,72,0,0,0,47,0,76,37,0,54,0,67,27,98,45,100,97,0,94,0
100,32,80,53,48,51,0,21,18,0,99,4,74,0,59,2,0,67,30,95,30,68,81,93,2,31,0,8,23,14,0,35,81,41,25,0,58,29,69,24,18,7,68,71,0,10,74,10,13,0,0,81,85,12,0,44,41,0,79,64,100,83,0,0,0,4,0,82,0,65,37,0,84,50,22,0,80,7,98,86,0,0,39,98,86,13,95,78,64,12,1,0,51,29,8,33,0,76,73,0,0,77,10,11,0,45,62,0,24,16,89,85,52,61,0,0,95,30,45,100,97,0,9,80,96,41,24,0,0,0,0,0,98,0,74,32,0,0,82,41,29,7,82,46,95,0,36,36,64,0,85,58,36,0,0,65,3,0,60,0,0,0,0,0,0,1,77,0,10,99,18,0,99,20,88,11,0,0,2,52,65,35,82,33,0,70,42,27,87,53,49,4,44,42,64,45,76,0,83,30,55,85,52,7,58,96,54,0,13,11,72,52,60,1,53,37,0,75,0,96,0,0,86,22,29,80,46,25,63,74,54,60,88,63,1,66,50,88,47,58,53,83,0,60,30,35,22,17,79,62,100,22,0,28,33,36,2,6,98,0,56,33,10,38,0,37,79,60,0,67,0,0,57,30,76,23,0,14,0,84,99,84,0,0,32,88,0,82,52,64,0,58,43,54,32,20,95,56,90,0,0,3,15,69,3,13,32,0,90,58,98,48,45,47,22,47,65,14,0,9,38,73,56,43,54,0,96,37,0,0,20,0,20,75,29,27,70,88,0,90,42,0,0,71,72,65,0,45,0,70,60,33,85,98,38,54,29,81,4,23,0,42,0,20,0,38,62,96,73,17,36,26,0,54,73,0,46,0,58,37,53,13,0,42,0,42,53,36,0,52,31,65,66,44,74,65,0,23,0,29,28,0,11,34,66,81,70,48,54,28,62,5,43,23,42,53,36,30,89,0,20,19,0,86,67,0,0,0,25,80,48,0,0,37,15,95,0,85,0,89,76,0,11,100,84,20,0,76,57,54,84,0,16,31,0,76,24,41,46,68,80,71,98,95,74,89,19,0,34,90,20,30,41,0,0,0,0,7,0,68,87,0,76,0,86,9,0,25,0,37,0,45,66,10,93,99,53,0,65,0
59,97,23,9,87,0,0,60,0,76,68,52,95,0,46,68,0,69,99,40,59,0,0,0,12,74,0,59,0,0,7,66,52,0,42,0,96,52,54,53,35,0,35,49,0,0,66,0,27,0,0,100,0,0,0,65,85,0,0,71,19,63,0,0,0,0,0,0,0,36,33,0,17,20,0,97,78,0,95,0,0,0,83,0,0,43,0,77,0,65,100,55,30,53,0,94,0,0,22,0,0,55,35,43,0,0,32,0,62,0,69,65,0,0,0,0,63,0,89,66,95,0,0,0,5,0,0,0,0,0,0,87,86,0,17,80,0,0,0,0,7,2,0,97,11,0,11,54,67,0,67,38,0,0,0,0,0,0,57,0,0,0,0,0,0,25,77,0,0,21,26,0,0,1,73,85,46,58,63,0,65,91,63,0,0,28,34,86,95,0,4,26,40,0,72,1,48,0,53,96,97,0,17,0,56,72,27,0,0,98,17,0,85,41,93,0,0,0,0,0,0,0,6,19,92,4,58,0,85,95,0,42,88,0,78,77,58,0,72,2,93,0,0,0,87,0,97,0,45,95,28,61,0,0,0,0,49,0,0,0,67,50,24,53,0,0,87,59,0,86,0,0,0,92,89,14,0,96,0,9,39,25,0,0,0,92,0,0,26,0,0,91,21,26,7,37,0,0,70,0,0,7,81,0,0,68,11,90,0,99,0,0,60,0,30,4,0,0,0,49,33,49,32,27,66,0,45,57,0,0,84,83,69,9,50,0,64,45,0,0,66,0,0,29,0,70,0,93,0,78,0,69,0,0,0,25,81,69,0,44,0,4,0,28,0,10,28,40,65,16,0,0,0,47,21,0,6,71,44,0,55,59,0,83,0,58,0,60,0,41,57,65,0,25,16,76,0,0,0,0,73,0,47,8,27,4,0,4,100,41,19,87,20,0,0,39,13,72,66,0,0,0,0,92,17,47,0,0,98,0,82,0,0,46,0,44,0,50,0,0,35,0,28,0,47,18,0,0,74,28,96,17,0,95,0,0,0,78,73,0,0,0,17,56,79,0,0,0,0,50,27,58,85,80,0,0,0,0,0,27,79,0,0,0,0,0,0,45,0,25,0,0,60,45,42,56,88,50,89,0
36,19,2,30,51,0,0,34,0,11,73,24,5,0,74,13,0,72,23,76,30,30,0,0,4,65,0,6,0,0,8,85,0,0,11,0,19,25,86,89,18,0,49,25,0,0,77,0,78,0,0,40,0,0,0,12,22,0,0,12,19,26,0,0,0,35,0,0,0,59,22,0,85,16,0,90,3,0,77,40,0,0,99,0,0,75,0,66,0,100,49,0,4,70,0,59,0,0,29,0,0,18,40,70,0,0,50,0,52,0,43,0,0,0,0,0,32,82,82,50,37,0,0,6,29,0,0,0,0,0,0,58,100,0,38,50,0,0,0,0,46,95,0,46,51,0,18,69,45,0,44,45,0,0,0,89,70,0,13,0,0,0,0,0,0,47,17,0,0,76,41,0,0,76,76,75,78,52,84,0,95,93,31,0,0,29,70,25,50,0,48,2,96,0,18,97,63,0,49,13,23,0,49,0,99,55,74,0,0,56,75,0,49,80,0,0,0,64,0,0,0,0,63,2,19,0,60,0,9,49,0,77,22,0,95,83,15,0,27,0,46,0,0,0,21,61,81,0,24,81,54,63,0,0,0,85,33,0,86,0,76,0,85,81,0,0,84,100,0,70,0,0,0,16,16,26,0,9,0,96,21,5,0,0,0,71,0,0,33,0,0,97,29,59,39,66,0,0,43,0,0,0,37,0,0,15,45,58,99,0,96,0,0,0,0,3,88,0,0,45,9,13,24,31,71,0,66,96,0,0,2,64,15,51,96,0,9,81,0,50,85,0,0,79,0,14,0,15,0,25,0,55,0,98,54,50,89,11,0,25,0,81,0,89,0,90,20,4,42,7,0,0,0,100,20,0,100,89,58,0,64,43,0,0,0,77,0,28,0,47,28,63,0,20,87,48,0,0,0,0,51,0,50,35,1,3,0,70,55,41,19,0,21,0,0,56,98,42,12,0,0,0,0,99,69,87,0,0,4,0,87,0,0,16,0,0,0,12,0,0,32,0,31,0,4,83,0,0,65,48,52,25,0,21,0,0,0,70,32,30,0,0,83,66,6,0,0,0,0,14,80,44,80,65,0,0,0,0,0,27,47,0,0,0,0,0,0,89,0,40,0,0,93,30,40,66,18,66,62,0
35,47,0,0,28,94,95,0,20,0,0,46,0,77,0,0,0,68,0,0,17,6,81,79,86,63,0,0,0,58,0,0,0,8,57,0,0,15,0,67,19,0,31,0,17,0,0,47,0,0,0,0,0,19,0,0,36,0,0,74,0,0,47,0,0,28,0,69,0,0,15,0,61,0,83,0,58,69,63,27,0,0,0,0,33,0,0,0,19,6,0,0,93,0,9,22,0,0,64,0,0,0,65,15,0,0,75,0,0,95,0,0,0,0,0,59,0,23,0,0,98,0,0,24,21,0,72,0,17,0,0,34,0,0,12,0,0,26,80,31,76,75,0,0,55,0,16,0,22,0,0,0,84,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,88,0,61,0,0,88,0,0,0,0,51,0,0,15,0,0,0,0,10,66,0,0,31,82,76,0,0,33,16,47,0,55,0,0,80,65,0,50,96,14,0,0,0,78,43,0,6,0,61,0,0,0,0,0,0,0,0,70,0,0,41,44,80,43,0,43,8,98,0,0,0,83,0,0,0,0,21,82,0,37,26,22,100,0,47,47,80,0,0,53,76,0,0,0,0,52,0,4,0,1,41,0,61,0,0,61,0,0,0,0,0,46,66,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,71,38,57,98,0,96,0,41,0,72,0,0,2,4,98,10,0,20,0,0,9,97,0,0,0,89,43,0,0,0,92,0,0,0,0,64,86,44,15,44,0,0,0,0,0,73,0,0,17,0,87,0,0,28,90,44,0,0,0,10,0,0,0,0,53,61,0,0,0,0,64,0,29,0,71,90,0,0,0,0,0,77,68,10,0,13,0,0,0,0,23,0,0,0,0,0,27,0,100,66,0,27,0,0,0,0,0,0,0,7,0,0,74,0,76,0,0,0,0,43,0,0,0,0,0,0,0,0,0,36,69,0,62,0,0,61,36,0,0,82,91,71,0,9,83,0,0,0,25,0,0,0,0,16,0,0,0,0,99,53,54,0,47,0,0,0,0,0,32,0,0,0,0,0,62,0,0,0,81,0,0,44,0,25,0,17,0,56,0,0,37,100,86,0,92,0
48,57,0,0,68,67,27,0,78,0,0,35,0,95,0,0,0,65,0,0,0,78,10,25,0,36,0,0,0,12,0,0,0,86,97,0,0,0,0,71,19,0,1,0,14,0,0,23,0,0,0,0,0,67,0,0,35,0,0,91,0,0,5,0,0,93,0,42,0,0,0,0,77,0,5,0,70,27,93,59,0,0,0,0,71,0,0,0,61,66,0,0,57,0,21,55,0,0,26,0,0,0,18,51,0,0,26,0,0,18,0,0,22,0,0,30,0,64,0,0,0,0,0,61,0,0,43,0,2,0,0,81,0,0,79,0,0,71,24,65,0,66,0,0,56,0,48,0,16,0,0,0,77,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,19,0,35,0,0,0,0,0,0,0,60,0,0,15,0,0,0,0,25,0,0,0,100,89,78,0,0,38,40,0,0,0,0,0,4,12,0,12,29,61,0,0,0,43,27,0,48,0,75,0,0,0,0,0,0,0,0,10,0,0,39,52,78,88,0,0,28,7,0,0,0,21,0,0,0,0,46,75,0,1,33,15,65,0,16,4,44,0,0,91,43,0,0,0,0,58,0,8,0,99,0,0,48,0,0,0,0,0,0,0,0,69,92,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,76,0,0,48,0,0,41,0,0,11,0,0,59,87,69,72,0,0,0,0,95,77,0,0,0,43,88,0,0,0,4,0,0,0,0,40,12,36,73,15,0,0,0,0,0,42,0,0,17,0,98,0,0,88,74,100,0,0,0,0,0,0,0,0,75,60,0,0,0,0,53,0,87,0,80,50,0,0,0,0,0,15,51,77,0,44,0,0,0,0,66,0,0,0,0,0,3,0,14,60,0,27,0,85,0,0,0,0,0,2,0,0,72,0,82,0,0,0,0,65,0,0,0,0,0,0,0,0,0,3,74,0,69,0,0,58,51,0,0,87,2,0,0,46,80,0,0,0,59,0,0,0,0,57,0,0,0,0,80,0,0,0,87,0,0,0,0,0,27,0,0,0,0,0,88,0,0,0,33,0,0,40,0,8,0,1,0,82,0,0,0,49,47,0,54,0
0,0,81,0,0,58,0,87,30,0,12,0,0,0,50,29,44,99,39,58,0,0,0,0,61,0,86,14,27,0,71,17,11,0,0,12,0,80,37,0,0,91,0,0,0,87,47,0,0,39,0,71,29,0,24,0,0,66,41,0,96,29,0,0,62,0,79,0,74,0,78,34,0,27,0,73,44,0,80,0,68,1,0,26,0,6,6,0,0,77,75,0,18,0,27,13,35,83,0,99,47,0,0,0,89,24,61,41,3,0,59,70,0,39,2,0,35,0,0,39,80,10,67,51,47,12,0,0,0,11,29,0,19,27,0,0,71,0,85,49,0,0,90,0,58,0,0,55,0,33,26,14,0,70,64,0,0,1,25,36,54,61,0,15,7,0,0,75,86,71,0,0,77,0,83,52,0,0,0,0,51,8,52,86,0,11,3,0,64,36,46,21,25,0,10,20,52,0,9,94,0,9,0,0,77,9,0,0,23,0,34,46,0,0,82,0,0,0,57,31,95,24,97,10,71,99,0,25,19,100,0,0,0,48,0,65,0,58,80,24,0,34,27,27,57,0,0,63,0,0,0,19,0,0,0,0,3,91,0,0,0,53,38,0,0,65,0,71,46,0,43,0,61,0,0,9,73,8,91,91,58,31,33,57,13,20,83,82,33,14,39,0,0,23,0,0,91,11,0,0,14,95,20,93,0,37,53,45,60,0,0,0,0,0,97,0,0,0,0,10,46,0,27,64,4,0,98,13,36,0,29,0,33,0,66,57,0,88,75,0,0,0,0,99,17,34,38,16,20,2,72,0,0,59,0,62,85,0,0,0,10,97,25,0,8,15,0,29,0,65,1,78,95,85,79,93,99,32,32,0,80,0,16,49,58,0,47,0,94,0,81,42,4,0,57,83,55,77,16,78,0,1,0,89,57,45,40,0,0,9,54,25,0,0,24,36,76,33,0,30,34,91,9,52,90,0,48,98,81,38,54,75,74,37,26,77,0,31,29,34,0,0,14,96,43,83,88,0,0,58,0,17,42,11,0,13,11,91,86,31,42,99,77,58,0,16,0,34,63,0,29,88,0,0,89,83,26,63,0,96,100,37,0,0,48,0,32,75,92,100,92,0,98,0,0,0,24,0,29,4
78,96,0,0,87,53,5,0,25,0,0,39,0,74,0,0,0,16,0,0,0,11,91,5,49,19,0,0,0,7,0,0,0,92,11,0,0,0,0,61,36,0,37,0,43,37,0,5,0,0,0,0,53,55,0,0,61,0,95,87,0,0,26,0,0,59,0,27,0,0,7,0,75,0,66,0,32,37,92,20,49,0,0,65,82,0,0,0,27,35,0,0,2,0,39,21,0,0,52,0,0,0,90,78,0,0,96,0,0,79,0,0,53,0,0,74,0,42,0,0,10,0,0,16,17,0,72,0,84,0,0,7,0,0,0,0,0,17,84,50,0,71,0,0,16,0,63,0,42,0,0,0,69,0,0,0,87,0,76,0,0,0,0,0,0,0,0,0,0,3,0,84,0,0,32,0,0,0,0,73,0,0,55,66,0,0,0,41,91,0,0,57,7,3,0,0,48,85,27,0,48,0,0,4,85,0,82,59,57,0,12,26,76,0,0,85,0,92,0,0,0,0,0,0,0,0,87,30,0,46,81,72,77,42,0,79,55,0,0,0,58,0,0,0,0,17,61,61,76,91,2,80,21,23,10,25,0,0,67,11,0,0,0,0,56,5,23,0,3,0,0,56,35,0,0,0,0,0,0,0,35,45,0,0,0,0,0,0,32,0,0,0,0,73,35,0,0,0,0,0,0,0,0,0,88,0,40,47,0,0,72,11,0,0,0,0,44,94,98,75,0,0,0,0,41,23,0,0,57,59,43,0,0,0,65,0,0,0,0,3,29,49,94,94,96,0,0,0,0,15,0,0,87,0,52,0,0,38,7,74,0,0,0,75,0,0,0,0,39,83,0,33,0,0,90,0,63,0,34,45,0,0,0,0,0,50,88,46,0,19,0,0,0,0,91,0,0,0,0,0,16,0,11,10,42,96,16,27,0,0,0,0,0,98,0,0,71,0,12,0,0,0,0,63,0,0,22,0,0,68,0,0,0,27,94,0,62,0,0,57,39,0,0,53,80,5,0,61,66,0,0,0,93,0,75,0,0,70,0,0,0,0,77,9,0,0,13,0,0,0,0,0,19,0,0,0,0,0,37,0,0,0,14,0,0,35,0,61,0,89,0,67,0,0,0,30,62,0,11,0
0,0,20,0,0,78,0,66,69,0,81,0,0,0,8,1,70,64,96,16,0,0,0,0,4,0,75,63,22,36,0,85,32,0,20,98,0,82,0,0,73,43,0,0,0,49,24,0,0,0,82,80,35,74,71,0,0,48,90,0,25,23,0,0,89,0,70,65,73,0,64,59,0,100,0,0,47,0,19,0,18,83,0,98,0,59,23,0,57,73,39,0,17,0,52,14,3,31,0,0,0,0,0,0,6,38,80,0,49,0,0,85,80,29,45,0,85,0,0,91,42,45,20,81,2,60,4,0,0,91,31,0,17,55,0,0,8,0,30,6,0,91,52,0,19,76,20,79,0,29,48,18,0,54,60,0,0,39,90,77,1,34,53,65,91,0,0,57,22,45,0,0,56,0,16,0,0,0,0,52,4,8,1,90,0,10,66,0,92,3,80,4,24,0,25,92,83,0,63,55,0,22,0,3,18,4,0,0,50,0,25,76,40,0,24,24,15,0,85,55,50,19,70,12,79,16,93,45,67,6,0,37,0,20,0,96,0,4,46,8,0,57,80,70,46,0,0,13,0,0,0,18,49,45,0,47,97,36,0,0,0,77,57,0,0,81,0,96,49,0,61,0,91,0,0,76,52,52,75,0,4,66,43,1,26,87,0,53,62,62,22,0,0,20,0,0,36,47,50,0,52,62,49,84,0,95,27,22,30,0,0,0,97,0,0,0,0,0,0,77,0,0,51,39,66,0,0,1,25,0,75,0,13,0,98,55,0,85,80,0,0,0,0,69,52,13,3,16,83,83,87,0,0,89,0,33,0,0,0,0,67,41,0,93,26,64,0,19,0,22,44,100,52,74,80,81,33,0,4,47,2,0,83,96,62,0,2,0,0,0,25,94,66,0,81,4,48,29,29,8,63,27,0,87,63,32,94,27,0,88,100,91,0,31,59,82,10,31,0,23,21,97,64,16,61,0,60,0,88,42,40,6,12,12,44,18,0,12,59,14,0,63,99,55,39,53,78,88,20,57,0,72,38,69,83,26,29,9,97,45,97,3,42,78,0,47,0,89,90,0,66,72,0,0,0,83,11,100,0,8,15,74,0,91,47,0,81,95,39,19,58,19,15,0,0,0,28,0,100,54
0,0,26,66,0,0,0,71,0,0,69,0,84,0,67,99,0,0,90,46,0,0,0,0,94,0,0,66,0,0,84,56,25,0,0,0,27,18,67,0,65,0,0,40,0,0,47,0,8,34,0,71,0,0,0,98,0,4,0,0,90,44,0,0,72,0,41,0,0,79,0,0,0,71,0,95,0,0,0,0,0,0,57,0,0,63,0,75,0,0,93,95,0,3,0,0,0,0,0,19,43,88,0,0,0,0,0,19,35,0,77,46,0,0,0,0,44,0,40,46,0,0,0,0,58,0,0,90,0,0,66,0,70,0,0,100,0,0,0,0,79,20,0,20,0,0,59,66,0,0,28,37,0,0,4,71,0,14,0,0,45,87,0,0,1,36,57,12,0,0,38,0,0,18,70,28,6,35,66,0,66,54,0,0,0,54,51,0,43,0,2,0,0,0,97,41,0,0,0,12,0,0,72,0,40,12,99,0,0,53,0,0,0,0,37,0,0,0,0,0,0,0,27,48,75,23,0,0,56,5,0,0,0,0,0,0,0,0,79,2,0,0,20,0,99,0,0,0,0,0,0,0,0,0,0,0,17,77,0,0,40,67,23,76,0,0,0,28,0,44,9,0,0,6,0,20,0,16,0,58,0,0,26,0,8,3,0,0,84,0,0,80,44,0,0,67,0,0,37,0,0,0,80,0,0,56,44,47,4,3,0,0,0,0,0,0,0,0,0,0,99,88,97,70,0,0,25,15,0,0,55,58,67,44,12,0,61,22,95,0,89,0,0,92,0,20,28,100,0,0,0,14,0,27,0,73,56,0,0,0,0,59,66,80,0,0,70,38,0,0,58,0,0,64,0,0,0,77,47,0,34,78,0,0,0,77,0,0,21,0,50,10,0,38,35,19,70,0,0,0,0,0,0,90,47,0,0,59,0,27,74,60,65,0,0,71,99,22,17,0,0,57,36,0,78,36,0,93,47,0,89,74,0,0,0,55,0,75,0,0,0,0,28,0,0,70,0,0,0,2,89,63,0,74,0,0,0,65,22,40,7,0,15,0,80,0,0,0,0,28,94,78,0,35,3,0,17,0,0,0,88,43,0,0,0,0,95,0,0,0,0,0,5,1,74,0,0,3,0,30
75,44,0,0,2,87,21,0,89,0,0,89,0,32,0,0,0,79,0,0,8,24,26,53,7,52,0,0,0,60,0,0,0,70,38,0,0,36,0,21,52,0,5,0,59,0,0,65,0,0,0,0,0,84,0,0,15,0,0,40,0,0,70,0,0,67,0,66,0,6,13,0,17,0,73,0,98,76,18,30,0,0,0,0,97,0,0,0,4,12,0,0,67,0,70,78,0,0,100,0,0,0,38,81,0,0,90,0,0,30,0,0,0,0,0,17,0,6,0,0,0,0,0,38,87,0,31,0,20,0,0,89,0,0,68,0,0,37,45,0,9,31,0,0,73,0,49,0,84,0,0,0,16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,0,58,0,0,0,0,86,69,0,68,0,0,0,0,31,98,0,6,65,78,66,0,0,89,65,0,0,73,0,0,62,16,0,93,29,35,0,0,0,66,48,0,73,0,38,0,0,0,0,0,0,0,0,31,0,0,68,41,0,20,0,82,78,69,0,0,0,69,0,0,0,0,29,67,0,60,19,40,52,0,15,32,20,0,0,46,0,0,0,0,0,62,0,81,0,0,22,0,50,0,0,64,0,0,0,0,0,82,81,0,0,0,0,0,0,2,0,0,0,0,0,49,0,0,0,60,0,0,0,0,0,58,28,34,65,0,88,2,59,0,44,0,0,0,64,85,45,0,50,0,0,53,90,0,0,0,35,75,0,0,0,45,0,0,0,0,80,64,28,15,3,0,0,0,0,0,30,0,0,46,0,96,0,0,28,21,97,0,0,0,61,0,0,0,0,31,84,0,0,0,0,70,0,69,0,59,71,0,58,0,0,0,43,51,30,0,23,0,0,0,0,76,0,0,0,0,0,90,0,88,95,0,59,0,10,96,0,0,0,0,50,0,0,100,0,78,0,0,0,0,16,0,0,0,0,0,0,0,0,0,87,12,0,74,0,0,21,0,0,0,33,61,87,0,29,16,0,0,0,17,0,0,0,0,27,0,0,0,0,23,0,2,0,45,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,58,0,0,77,0,43,0,55,0,55,0,0,20,30,40,0,14,0
46,47,0,0,87,98,52,0,28,0,0,2,0,85,0,0,0,24,0,0,0,0,37,58,18,32,0,0,0,6,0,0,0,74,85,0,0,11,0,88,2,0,46,0,29,20,0,49,0,0,0,0,13,65,0,0,98,0,6,99,0,0,20,0,0,99,0,65,0,0,40,0,2,0,71,0,84,32,91,23,68,0,0,20,38,0,0,0,10,44,0,0,57,0,57,81,0,0,24,0,0,0,27,58,0,0,98,0,0,43,0,0,72,0,0,82,0,96,0,0,32,0,76,48,84,0,74,0,52,0,0,46,0,0,0,0,0,8,88,57,0,88,0,0,14,0,26,0,26,0,0,0,39,0,0,0,13,0,64,0,0,0,0,0,0,0,0,0,0,82,0,18,0,0,99,0,0,0,0,34,0,0,88,45,0,0,0,93,9,0,0,87,86,92,0,0,86,23,43,0,58,0,0,53,58,0,74,35,74,0,44,62,88,0,0,2,0,64,0,0,0,0,0,0,0,0,45,2,0,71,52,41,92,65,0,13,36,0,0,0,72,0,0,0,0,52,35,60,19,59,23,2,49,34,1,22,0,0,13,74,0,0,0,0,34,53,52,0,96,0,0,99,3,0,0,0,0,0,0,0,8,52,0,0,0,0,0,0,49,0,0,0,0,58,31,0,0,0,0,0,0,0,0,0,88,0,54,14,0,0,4,87,0,94,0,0,64,0,45,58,0,0,0,0,23,38,0,0,26,3,28,0,0,0,61,0,0,0,0,56,78,4,68,8,59,0,0,0,0,88,0,0,72,0,28,0,0,45,4,2,0,0,0,15,0,0,0,0,7,56,0,65,0,0,66,0,25,0,1,16,0,0,0,0,0,71,10,66,0,19,0,0,0,0,10,0,0,0,0,0,35,0,4,93,7,90,70,3,0,0,0,0,0,94,0,0,12,0,100,0,25,0,0,28,0,0,83,0,0,47,0,0,0,36,96,0,9,0,0,64,8,0,0,80,22,47,0,53,88,0,0,0,59,0,69,0,0,3,0,0,0,0,44,79,0,0,88,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,17,0,0,62,0,52,0,36,0,30,0,0,0,75,37,0,41,0
